transaction_id,timestamp,account_id,account_type,amount,balance_after,balance_before,bank_id,counterparty_account_id,counterparty_isinternal,counterparty_name,counterparty_type,direction,fraud_confidence,is_fraud,source_location,status,user_id
9e4ffe88-5243-473f-ad5d-530d056aa319,2023-06-05 15:15:38.240,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
8993bdd9-550a-461c-b858-af4f0e3037a6,2023-06-05 15:15:32.239,65b1a0fe-f7bf-413e-ac70-3eac9043c64b,credit,228710.05,2998375.78,2769665.72,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,65a95b3a-b11d-460e-ba11-5f05236bd0a9,true,debit,,outbound,1,true,,confirmed,68f7c2a5-760c-455c-b42e-2bb94bced952
f7adb556-0bc3-44ae-9467-58f73a8d92a2,2023-06-05 15:16:30.239,bd74fbb5-9160-40eb-b436-01b49d2af468,prepaid,7861.64,168225.59,176087.23,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,76df01ab-4ef6-4e1b-b4bb-a5251b00ee0e,true,credit,,inbound,1,true,,confirmed,f163cf6e-1191-4e37-9455-14cfcc20805b
f83f2665-3898-4c04-beb1-db6cd7ffc0b6,2023-06-05 15:16:06.247,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
82599acb-69ab-4b4e-b2e1-721dd4312e1f,2023-06-05 15:17:08.240,8f3c52ab-24e9-49cb-9636-f5c6f00f1955,credit,196725.32,8674805.32,8478080,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,1d7aa5e4-0ebe-4f2f-9f06-fb86981a63e3,true,bank_account,,outbound,1,true,,confirmed,7d25d176-2813-4510-8d48-3ffa30361dc4
3aba33e4-9de5-4249-adca-38ebaf50b6b2,2023-06-05 15:18:26.239,0d4bebcc-7f2e-4e42-bba3-dc12cc874669,bank_account,704.74,0,0,17e087fd-a19c-47c7-8b75-17330ceab1bb,c0e0b85b-4239-45a8-a3e2-5212dc6a53fa,true,debit,,outbound,0,false,,confirmed,083366f7-c454-4355-8b59-970839a655b5
66e2a04e-c026-46ad-8ca7-79a8933d082f,2023-06-05 15:17:22.238,670bd379-002e-423d-97d8-2247cb05ed99,debit,147804.02,0,66.14,9df646c8-80a4-46c6-bf9d-c0a9b4eaa12d,0e5cc310-f81e-4b65-9e13-408d6f477085,true,investment,,inbound,1,true,,confirmed,069f5df7-cc13-407e-9d6b-84cd44b6c5fb
8ee6df92-d1ec-4dde-9c7c-746126774625,2023-06-05 15:19:06.240,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
e43ff4d6-4d1b-4bd0-9fa0-c502b7a5f684,2023-06-05 15:19:02.242,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
e6c286b1-200a-4a15-9f46-d00ba2f2276a,2023-06-05 15:16:04.240,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
c0461e5f-d1b3-4cd0-9ae3-e3aa759744cf,2023-06-05 15:19:00.244,bd74fbb5-9160-40eb-b436-01b49d2af468,prepaid,7861.64,168225.59,176087.23,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,76df01ab-4ef6-4e1b-b4bb-a5251b00ee0e,true,credit,,inbound,1,true,,confirmed,f163cf6e-1191-4e37-9455-14cfcc20805b
fb83ca47-23c1-4502-b1ce-23875aea3e57,2023-06-05 15:17:36.242,11cf5bd5-d951-4b5c-9012-1cc76587817e,credit,12666.68,0,891,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3098c89d-ecd7-41ba-8056-e84ca56fffcb,true,bank_account,,inbound,1,true,,confirmed,ecac1a4d-d132-414d-91e4-cbbf7a8b8c53
7b646f08-5910-4207-b1bc-7103da183d60,2023-06-05 15:17:06.244,bd74fbb5-9160-40eb-b436-01b49d2af468,prepaid,7861.64,168225.59,176087.23,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,76df01ab-4ef6-4e1b-b4bb-a5251b00ee0e,true,credit,,inbound,1,true,,confirmed,f163cf6e-1191-4e37-9455-14cfcc20805b
b0f971ea-848c-44e3-99cd-2e81e0109b05,2023-06-05 15:16:14.247,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
6d1fabee-5c03-474c-9362-c73c46fb289e,2023-06-05 15:17:36.243,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
e999d56a-7c38-4a73-a384-12af16e3379f,2023-06-05 15:18:44.247,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
f246c249-5c82-4aad-a185-18199cd19073,2023-06-05 15:16:24.246,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
0092eb9f-5faf-4e04-ae54-efff7a1401f1,2023-06-05 15:15:16.247,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
b633cee2-d7be-449b-8561-cdea1de2f27f,2023-06-05 15:16:32.239,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
81ef7300-471d-4961-8496-9c699502c589,2023-06-05 15:18:42.241,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
c10d59ec-e46d-4a1b-816c-011592e66343,2023-06-05 15:17:46.243,03cd2b5d-2473-4f0a-b394-042e61517baf,credit,11668.14,29885.86,41554,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,d0237890-c888-4b6c-8ee0-2e55f920c7da,true,credit,,inbound,1,true,,confirmed,5288ddb0-7a3a-42b7-947d-017c618c063f
3156cb6f-e421-42a2-acf9-ca97fd7951af,2023-06-05 15:18:30.243,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
ca395a4f-0dbb-4b3e-ba05-0748222e8960,2023-06-05 15:18:54.242,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
87d21192-3ceb-4fd3-9002-d367df0f6f66,2023-06-05 15:17:46.243,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
0ae49d74-7d7f-467c-8a82-8ecc692a8026,2023-06-05 15:17:02.243,d2a2506d-70eb-42c1-a898-b7ff442ae6ca,credit,7107.77,176087.23,183195,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,29d30220-3a0e-48b7-9b19-31dd6a93a00b,true,investment,,inbound,1,true,,confirmed,00219539-d91a-48ae-8b3d-8fb17650ac70
823f3275-03cf-4c7d-9551-e6f74e53fb95,2023-06-05 15:15:48.244,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
3c290186-2f86-4618-96a4-042cd52e5fa5,2023-06-05 15:17:08.240,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
6b58909a-1534-4d91-b579-ed12ba4e7258,2023-06-05 15:18:08.239,5c33f884-2b8f-4211-bcd8-df17b2444f1f,investment,227478.01,0,25743.78,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,b05b4b88-fb67-4757-8b7d-bd330340f984,true,bank_account,,inbound,1,true,,confirmed,84a0a461-691f-418f-97be-29a86f87e893
a34ab06f-a947-4284-8bb3-3f35d57ea4bb,2023-06-05 15:18:18.240,830bd9ce-abff-497b-b721-2855f888b14b,credit,7797,0,816.91,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,f09476be-55e6-4edb-9b97-ae14c4f02485,true,investment,,inbound,1,true,,confirmed,7c9f363b-1984-4434-9027-7c23721acc1c
5208df8b-0cc9-4595-8ceb-a76b6dd8dcc3,2023-06-05 15:18:54.242,3ef32fce-860c-436c-8f7c-140928fae500,investment,24470.43,1252326.68,1227856.25,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,72c74a35-162a-4954-82be-ba3a52715916,true,debit,,outbound,1,true,,confirmed,0e5cc310-f81e-4b65-9e13-408d6f477085
9cbf0885-da0a-4f7d-b7c9-1e6a0a9fa79e,2023-06-05 15:17:16.243,d2a2506d-70eb-42c1-a898-b7ff442ae6ca,credit,7107.77,176087.23,183195,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,29d30220-3a0e-48b7-9b19-31dd6a93a00b,true,investment,,inbound,1,true,,confirmed,00219539-d91a-48ae-8b3d-8fb17650ac70
ae696e52-db28-4ae3-a62a-d1c05b142462,2023-06-05 15:17:54.239,1434a9f4-d020-4d70-be76-8f4777c251cb,credit,5432.09,44435.75,49867.83,17e087fd-a19c-47c7-8b75-17330ceab1bb,cb4bccca-2496-40c3-9c48-acfa36a1348d,true,debit,,inbound,1,true,,confirmed,08532bef-75ce-459b-8fdf-81ab389fcce5
fb367e1e-e840-4c85-934b-6b128f016227,2023-06-05 15:19:02.242,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
d52f563c-c0b4-46ba-a52f-5f575dead285,2023-06-05 15:17:18.243,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
c32b257e-257d-4869-bf81-65120ffec5d5,2023-06-05 15:17:02.246,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
24a34bcb-d8a3-4fe0-9c72-634eb1226cb7,2023-06-05 15:17:54.241,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
e7f8830e-d0d4-4861-b0d7-9d6733d6cd1b,2023-06-05 15:17:28.242,03cd2b5d-2473-4f0a-b394-042e61517baf,credit,11668.14,29885.86,41554,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,d0237890-c888-4b6c-8ee0-2e55f920c7da,true,credit,,inbound,1,true,,confirmed,5288ddb0-7a3a-42b7-947d-017c618c063f
494fef07-19ef-4d5e-a31e-5a1cf6e213cb,2023-06-05 15:18:46.239,ec8c8551-805c-44b3-8b0b-28d90f2225f1,debit,15054.61,310651.04,295596.43,9df646c8-80a4-46c6-bf9d-c0a9b4eaa12d,9e046eff-ddba-40c0-ae32-2ce3a8d3cba7,true,debit,,outbound,1,true,,confirmed,3395f9f6-f62c-4891-96b6-86c8de6602d1
cc0c21ba-b0a4-423f-876a-2dce1de9f53d,2023-06-05 15:16:38.243,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
698f3d33-68bc-432d-9208-b43a2f2f4d14,2023-06-05 15:17:58.239,7d73cad0-9b00-4a66-b9b1-c75ae9c9094d,debit,51719.13,0,882,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,821a09b8-9dbf-4be8-9324-5887de65100b,true,debit,,inbound,1,true,,confirmed,d4291f94-10fb-4e55-b39b-20c3002ef3f6
a84ac07a-e1b3-4bbf-abdf-e5eed6807ca0,2023-06-05 15:16:52.245,bd74fbb5-9160-40eb-b436-01b49d2af468,prepaid,7861.64,168225.59,176087.23,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,76df01ab-4ef6-4e1b-b4bb-a5251b00ee0e,true,credit,,inbound,1,true,,confirmed,f163cf6e-1191-4e37-9455-14cfcc20805b
57f3e84a-1173-4261-a2c3-3db9f32e7ce4,2023-06-05 15:17:14.240,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
a1d6c030-48b3-4e8e-8ac1-360cc7ef4c03,2023-06-05 15:17:14.238,29bcb054-0fe9-4a92-9794-2076d2a9c352,investment,13449.95,0,11080,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,01d5dc4b-15a2-47ef-aaf9-f991713c15b2,true,investment,,inbound,1,true,,confirmed,250f9b55-6b7a-4319-be61-ee0e53102e93
2eea5171-d508-4666-aa68-e373fe43e1f0,2023-06-05 15:15:22.245,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
6713e0b6-0681-4740-a03e-93d138952add,2023-06-05 15:16:42.243,e07070ec-05a9-431d-9c96-597861a2ec6f,prepaid,235564.81,4473650.15,4238085.34,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,5bc05cf3-9be1-4bcf-b752-853442bdb9f5,true,credit,,outbound,1,true,,confirmed,03f17be9-3ae4-41db-b949-b55f921442dc
bd25a83e-2f5f-4f3e-94fa-9bdf6188f28b,2023-06-05 15:16:42.243,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
10635cb5-bda6-4a19-9cfe-640f6cb02846,2023-06-05 15:15:40.239,91ac7c11-16ce-4e92-8903-18776a4a6e97,bank_account,73199.1,3946209.08,3873009.99,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,19532c3b-29f8-4b71-9be0-8190507ff948,true,investment,,outbound,1,true,,confirmed,0414f6be-c17e-40a4-aa63-da2b5d033581
fec93ee2-4720-4f23-a80b-b1747dfd8d3b,2023-06-05 15:16:50.243,e4a904de-2860-4f65-8280-663c9608d6ab,bank_account,186838.95,6372625.28,6185786.33,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,40795c3c-91c6-4642-8dc1-0c6c80e71843,true,debit,,outbound,1,true,,confirmed,cd14360b-729d-4d5a-b56d-7a4d506025ad
6ae621ca-26fa-42d1-a656-64cfc84d2de8,2023-06-05 15:17:16.245,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
94008d90-eca8-4aa5-a883-862495365af0,2023-06-05 15:18:42.240,d2a2506d-70eb-42c1-a898-b7ff442ae6ca,credit,7107.77,176087.23,183195,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,29d30220-3a0e-48b7-9b19-31dd6a93a00b,true,investment,,inbound,1,true,,confirmed,00219539-d91a-48ae-8b3d-8fb17650ac70
3a427204-dc24-412a-a9ee-0c1d7d5e0681,2023-06-05 15:15:52.246,e9d7c1d4-729b-4602-b051-346a989e34da,bank_account,227335.16,6300464.17,6073129.01,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,outbound,1,true,,confirmed,0dd4474a-fed5-44f1-bbb4-1427b40e2776
52e6d160-0896-4249-a80d-9f0413d1ddb7,2023-06-05 15:16:32.239,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
a9388988-8999-4744-b760-b15831dc7293,2023-06-05 15:17:12.243,bd74fbb5-9160-40eb-b436-01b49d2af468,prepaid,7861.64,168225.59,176087.23,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,76df01ab-4ef6-4e1b-b4bb-a5251b00ee0e,true,credit,,inbound,1,true,,confirmed,f163cf6e-1191-4e37-9455-14cfcc20805b
f71ff2da-6df3-42cc-be15-e296d60f6334,2023-06-05 15:17:02.243,bd74fbb5-9160-40eb-b436-01b49d2af468,prepaid,7861.64,168225.59,176087.23,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,76df01ab-4ef6-4e1b-b4bb-a5251b00ee0e,true,credit,,inbound,1,true,,confirmed,f163cf6e-1191-4e37-9455-14cfcc20805b
09ba7267-9cd1-4d93-9295-adca9180394f,2023-06-05 15:18:10.242,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
6dad8a8e-ed46-49aa-a573-a13e16366ec8,2023-06-05 15:15:20.242,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
b7ead339-6fca-4f4e-bbb1-02184cb0ed58,2023-06-05 15:16:46.241,767e5d50-3711-4790-9df5-8456654ce19d,investment,103005.78,5309829.12,5206823.33,9df646c8-80a4-46c6-bf9d-c0a9b4eaa12d,8b086d57-ad44-4201-aa33-66d5327113ea,true,debit,,outbound,1,true,,confirmed,0ae9d6d9-4874-4759-bf24-e5a32af9b933
e608b915-8746-477f-9573-e2de135fcc09,2023-06-05 15:17:24.242,ace140b9-ee5b-48d2-a9f5-e216a5316a0c,investment,58.21,14447.79,14506,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,44a196e6-d696-4dc0-87d1-65c2ee3e4afc,true,prepaid,,inbound,0,false,,confirmed,3098c89d-ecd7-41ba-8056-e84ca56fffcb
8130bbe3-ab68-498a-b0dc-46bfa2d23aa1,2023-06-05 15:19:02.242,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
ae96d9d8-df2c-4074-978a-fbe52503eefc,2023-06-05 15:17:42.243,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
503cabf5-aa30-4995-9b09-030afca9a0d0,2023-06-05 15:16:32.239,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
333a1eeb-279f-4ef7-a8dd-e26259433b7e,2023-06-05 15:19:08.239,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
b2b84270-7a1d-4f1b-9cd1-999ff22f5b31,2023-06-05 15:18:52.243,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
b7db50ca-11c7-4dda-9ffa-0139fa03bb91,2023-06-05 15:16:44.239,bd74fbb5-9160-40eb-b436-01b49d2af468,prepaid,7861.64,168225.59,176087.23,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,76df01ab-4ef6-4e1b-b4bb-a5251b00ee0e,true,credit,,inbound,1,true,,confirmed,f163cf6e-1191-4e37-9455-14cfcc20805b
bf31157c-2f73-42ea-8e39-ecbf21f3d404,2023-06-05 15:16:04.240,fa654c83-0cb2-4270-b183-3e19913f8157,prepaid,132953.45,8097880.27,7964926.82,17e087fd-a19c-47c7-8b75-17330ceab1bb,bcb21661-80fa-4bd6-b023-074c8edff970,true,debit,,outbound,1,true,,confirmed,07f96b5e-3165-4944-b5c0-0a6fcdc2cc5c
6596e242-1a62-4d19-b311-11c7eb8c11d6,2023-06-05 15:17:18.242,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
6ca727da-5ef5-49db-b3fb-26c97642b010,2023-06-05 15:16:30.239,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
56ce1518-077e-4178-ba68-7ddc5e5f243a,2023-06-05 15:17:44.242,6f965203-ff5b-4667-a1a7-4d5694875e2a,credit,879.42,114703.5,115582.92,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,0a7d4bee-0aba-4c03-b886-08c09bdd89d5,true,investment,,inbound,0,false,,confirmed,c0e0b85b-4239-45a8-a3e2-5212dc6a53fa
cf1663be-28f6-4ceb-a244-f51ef8cbf38e,2023-06-05 15:17:36.242,e31d8fc0-c53d-4934-8183-b3d4484d897a,bank_account,95636.49,0,0,17e087fd-a19c-47c7-8b75-17330ceab1bb,f259ffd7-c5de-428b-baf8-7848bc7f8173,true,investment,,outbound,1,true,,confirmed,66189e14-55f4-477a-939e-09a9df0bbef5
9a8b42c5-3cc3-4d05-8550-57d38580cab4,2023-06-05 15:15:48.245,aa599dd6-1312-42c6-bd2a-52dcff1ac5c3,credit,154160.82,5226912.1,5072751.28,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,19f60cf3-1ba6-4630-9173-8c614231ba3c,true,debit,,outbound,1,true,,confirmed,755ef095-efb6-454c-82c0-d4587e1e6b8c
3998ac43-ecd6-4d9c-9986-dd34117fde68,2023-06-05 15:18:52.243,fe6db7bb-b2a3-4a36-9dea-34b77448149b,prepaid,89327.65,1032956.09,943628.44,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,0c41a538-5b27-44e3-9305-5b57dad16939,true,prepaid,,outbound,1,true,,confirmed,49a758fa-1212-475c-a9fd-24127f9b32bb
9ef7db5c-a3d8-44a8-bd41-d29da3f9b479,2023-06-05 15:17:00.243,501344e7-db0c-48f1-82ad-626a11b76106,prepaid,206097.65,7526444.93,7320347.28,9df646c8-80a4-46c6-bf9d-c0a9b4eaa12d,08532bef-75ce-459b-8fdf-81ab389fcce5,true,bank_account,,outbound,1,true,,confirmed,d450d578-0c06-46bf-bc6f-cb2c02bc873b
5be85178-825f-446c-b93a-37e5bc8db4e0,2023-06-05 15:15:56.240,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
